club_id,season,Y_margin_sum,n_sales_Y,spend_sum,n_buys,n_sales_tot,n_costzero,costzero_share
2,2010,0.0,0.0,4100000.0,7.0,1.0,1.0,1.0
2,2011,0.0,0.0,6200000.0,6.0,3.0,1.0,0.3333333333333333
3,2009,0.0,0.0,11000000.0,2.0,1.0,1.0,1.0
3,2010,0.0,0.0,4350000.0,7.0,0.0,0.0,0.0
3,2011,0.0,0.0,5280000.0,4.0,1.0,1.0,1.0
3,2014,-2900000.0,1.0,8000000.0,5.0,1.0,1.0,1.0
3,2015,8750000.0,5.0,14780000.0,6.0,7.0,6.0,0.8571428571428571
3,2016,5200000.0,4.0,7850000.0,3.0,4.0,1.0,0.25
3,2017,-400000.0,2.0,40000000.0,6.0,2.0,0.0,0.0
3,2019,-6950000.0,3.0,20250000.0,4.0,3.0,1.0,0.3333333333333333
3,2020,-2000000.0,1.0,16800000.0,3.0,1.0,0.0,0.0
3,2021,-1500000.0,3.0,0.0,0.0,3.0,0.0,0.0
4,2009,0.0,0.0,0.0,0.0,2.0,2.0,1.0
4,2010,2050000.0,2.0,650000.0,2.0,3.0,3.0,1.0
4,2011,-34500000.0,1.0,3850000.0,6.0,1.0,1.0,1.0
4,2012,0.0,0.0,2500000.0,3.0,1.0,0.0,0.0
4,2013,5450000.0,2.0,7320000.0,5.0,3.0,0.0,0.0
4,2018,0.0,0.0,3500000.0,2.0,0.0,0.0,0.0
5,2009,-190000.0,1.0,22100000.0,5.0,3.0,2.0,0.6666666666666666
5,2010,-3819000.0,6.0,42300000.0,8.0,9.0,5.0,0.5555555555555556
5,2011,-17900000.0,3.0,63650000.0,9.0,4.0,2.0,0.5
5,2012,63500000.0,5.0,58970000.0,9.0,6.0,2.0,0.3333333333333333
5,2013,14050000.0,3.0,41730000.0,8.0,4.0,1.0,0.25
5,2014,3200000.0,2.0,14900000.0,6.0,3.0,0.0,0.0
5,2015,-9750000.0,4.0,102270000.0,8.0,4.0,1.0,0.25
5,2016,8400000.0,4.0,26560000.0,3.0,5.0,1.0,0.2
5,2017,-8270000.0,8.0,180980000.0,8.0,8.0,2.0,0.25
5,2018,58675000.0,7.0,178570000.0,7.0,7.0,0.0,0.0
5,2019,-1300000.0,4.0,111400000.0,6.0,4.0,0.0,0.0
5,2020,-53050000.0,5.0,22620000.0,6.0,5.0,0.0,0.0
5,2021,0.0,1.0,64000000.0,6.0,1.0,0.0,0.0
10,2020,-400000.0,1.0,0.0,0.0,1.0,1.0,1.0
10,2021,-1450000.0,1.0,8000000.0,8.0,1.0,0.0,0.0
11,2009,0.0,0.0,12000000.0,1.0,2.0,2.0,1.0
11,2010,0.0,1.0,23000000.0,3.0,2.0,2.0,1.0
11,2011,37300000.0,3.0,65480000.0,9.0,6.0,5.0,0.8333333333333334
11,2012,27850000.0,3.0,56000000.0,4.0,4.0,4.0,1.0
11,2013,7600000.0,3.0,47500000.0,2.0,5.0,1.0,0.2
11,2014,17600000.0,4.0,118980000.0,7.0,5.0,1.0,0.2
11,2015,2100000.0,1.0,26500000.0,2.0,1.0,0.0,0.0
11,2016,-62850000.0,2.0,113040000.0,6.0,2.0,0.0,0.0
11,2017,91500000.0,8.0,152850000.0,4.0,8.0,3.0,0.375
11,2018,400000.0,3.0,77650000.0,4.0,3.0,0.0,0.0
11,2019,9950000.0,7.0,152400000.0,5.0,7.0,0.0,0.0
11,2020,-17600000.0,1.0,84000000.0,4.0,1.0,0.0,0.0
11,2021,7400000.0,1.0,165600000.0,6.0,1.0,0.0,0.0
12,2009,900000.0,1.0,3500000.0,1.0,3.0,3.0,1.0
12,2010,6051000.0,4.0,10700000.0,3.0,6.0,4.0,0.6666666666666666
12,2011,7650000.0,1.0,86250000.0,10.0,3.0,3.0,1.0
12,2012,52535000.0,10.0,30020000.0,13.0,11.0,4.0,0.36363636363636365
12,2013,-45685000.0,14.0,70790000.0,14.0,15.0,2.0,0.13333333333333333
12,2014,28200000.0,4.0,87250000.0,10.0,4.0,1.0,0.25
12,2015,75275000.0,11.0,34249000.0,9.0,12.0,1.0,0.08333333333333333
12,2016,-6468000.0,10.0,94900000.0,12.0,10.0,3.0,0.3
12,2017,-47500000.0,12.0,85650000.0,10.0,12.0,2.0,0.16666666666666666
12,2018,64146000.0,12.0,159100000.0,11.0,12.0,4.0,0.3333333333333333
12,2019,19455000.0,11.0,105300000.0,6.0,11.0,2.0,0.18181818181818182
12,2020,5000000.0,4.0,66000000.0,4.0,4.0,0.0,0.0
12,2021,5700000.0,1.0,124250000.0,7.0,2.0,1.0,0.5
13,2009,2075000.0,2.0,16250000.0,4.0,6.0,6.0,1.0
13,2010,7800000.0,1.0,34050000.0,6.0,4.0,3.0,0.75
13,2011,16125000.0,3.0,82500000.0,6.0,7.0,4.0,0.5714285714285714
13,2012,6200000.0,1.0,4500000.0,2.0,3.0,1.0,0.3333333333333333
13,2013,44800000.0,3.0,34595000.0,7.0,5.0,0.0,0.0
13,2014,62100000.0,5.0,143350000.0,11.0,5.0,0.0,0.0
13,2015,45800000.0,5.0,119000000.0,9.0,7.0,1.0,0.14285714285714285
13,2016,29000000.0,4.0,78800000.0,5.0,4.0,0.0,0.0
13,2017,-27800000.0,8.0,95600000.0,2.0,9.0,0.0,0.0
13,2018,-12000000.0,3.0,149500000.0,8.0,3.0,0.0,0.0
13,2019,114000000.0,6.0,245300000.0,7.0,6.0,0.0,0.0
13,2020,2300000.0,3.0,87500000.0,5.0,3.0,0.0,0.0
13,2021,-4750000.0,2.0,61000000.0,2.0,2.0,0.0,0.0
15,2009,0.0,0.0,6550000.0,3.0,1.0,1.0,1.0
15,2010,0.0,0.0,5700000.0,4.0,3.0,3.0,1.0
15,2011,6880000.0,4.0,19260000.0,4.0,6.0,4.0,0.6666666666666666
15,2012,6680000.0,6.0,20800000.0,5.0,7.0,2.0,0.2857142857142857
15,2013,-14430000.0,4.0,22900000.0,6.0,5.0,1.0,0.2
15,2014,-12600000.0,2.0,35805000.0,5.0,4.0,1.0,0.25
15,2015,-56700000.0,7.0,58000000.0,6.0,8.0,1.0,0.125
15,2016,12350000.0,4.0,63300000.0,7.0,4.0,0.0,0.0
15,2017,37400000.0,7.0,56000000.0,4.0,7.0,0.0,0.0
15,2018,18000000.0,2.0,30500000.0,2.0,2.0,0.0,0.0
15,2019,7500000.0,2.0,96000000.0,6.0,2.0,0.0,0.0
15,2020,-9000000.0,2.0,43200000.0,5.0,2.0,0.0,0.0
15,2021,-17500000.0,4.0,52850000.0,6.0,4.0,0.0,0.0
16,2009,1400000.0,1.0,10900000.0,4.0,3.0,3.0,1.0
16,2010,-200000.0,1.0,5250000.0,2.0,3.0,3.0,1.0
16,2011,0.0,0.0,9725000.0,3.0,4.0,3.0,0.75
16,2012,20450000.0,5.0,25650000.0,4.0,6.0,0.0,0.0
16,2013,21275000.0,7.0,52600000.0,4.0,8.0,1.0,0.125
16,2014,1200000.0,1.0,65200000.0,6.0,2.0,0.0,0.0
16,2015,-31600000.0,7.0,20000000.0,4.0,8.0,0.0,0.0
16,2016,42550000.0,5.0,141100000.0,9.0,5.0,1.0,0.2
16,2017,144025000.0,7.0,108340000.0,8.0,8.0,0.0,0.0
16,2018,14100000.0,5.0,88500000.0,5.0,6.0,0.0,0.0
16,2019,7300000.0,8.0,147500000.0,6.0,8.0,0.0,0.0
16,2020,1900000.0,2.0,48000000.0,2.0,2.0,0.0,0.0
16,2021,-9250000.0,5.0,45000000.0,2.0,5.0,0.0,0.0
18,2009,5499999.999999999,2.0,10500000.0,4.0,3.0,3.0,1.0
18,2010,0.0,0.0,6300000.0,3.0,2.0,2.0,1.0
18,2011,1800000.0,2.0,2000000.0,3.0,3.0,2.0,0.6666666666666666
18,2012,7900000.0,3.0,33400000.0,5.0,5.0,2.0,0.4
18,2013,550000.0,2.0,7700000.0,3.0,2.0,0.0,0.0
18,2014,-45500000.0,3.0,11250000.0,2.0,3.0,0.0,0.0
18,2015,6500000.0,2.0,37000000.0,6.0,2.0,0.0,0.0
18,2016,22800000.0,2.0,41250000.0,5.0,2.0,0.0,0.0
18,2017,-15000000.0,6.0,37250000.0,5.0,6.0,0.0,0.0
18,2018,1750000.0,4.0,32550000.0,4.0,4.0,0.0,0.0
18,2019,-500000.0,2.0,40500000.0,4.0,2.0,0.0,0.0
18,2020,0.0,0.0,10800000.0,2.0,0.0,0.0,0.0
18,2021,0.0,0.0,11500000.0,2.0,0.0,0.0,0.0
19,2010,6700000.0,1.0,8250000.0,5.0,1.0,1.0,1.0
19,2019,-300000.0,1.0,18650000.0,8.0,1.0,1.0,1.0
23,2013,0.0,0.0,1650000.0,4.0,0.0,0.0,0.0
24,2009,0.0,0.0,1250000.0,2.0,1.0,1.0,1.0
24,2010,-2850000.0,2.0,2450000.0,3.0,5.0,2.0,0.4
24,2012,950000.0,2.0,7250000.0,7.0,4.0,2.0,0.5
24,2013,0.0,0.0,6175000.0,5.0,0.0,0.0,0.0
24,2014,-5600000.0,5.0,5700000.0,3.0,8.0,0.0,0.0
24,2015,2000000.0,2.0,11820000.0,7.0,3.0,0.0,0.0
24,2016,-5600000.0,4.0,3300000.0,4.0,6.0,0.0,0.0
24,2017,3900000.0,1.0,23550000.0,8.0,1.0,0.0,0.0
24,2018,5300000.0,3.0,27350000.0,9.0,3.0,0.0,0.0
24,2019,63900000.0,5.0,78340000.0,10.0,5.0,0.0,0.0
24,2020,-25500000.0,4.0,9000000.0,4.0,4.0,0.0,0.0
24,2021,-18000000.0,3.0,7850000.0,4.0,3.0,0.0,0.0
27,2009,2600000.0,3.0,75700000.0,5.0,5.0,4.0,0.8
27,2010,1800000.0,1.0,17000000.0,1.0,2.0,2.0,1.0
27,2011,4850000.0,1.0,51800000.0,4.0,1.0,0.0,0.0
27,2012,0.0,0.0,70300000.0,5.0,0.0,0.0,0.0
27,2013,-8600000.0,3.0,62000000.0,2.0,4.0,0.0,0.0
27,2014,-5400000.0,3.0,53400000.0,6.0,4.0,1.0,0.25
27,2015,10100000.0,4.0,81250000.0,4.0,6.0,1.0,0.16666666666666666
27,2016,-8200000.0,4.0,70000000.0,2.0,4.0,0.0,0.0
27,2017,13750000.0,2.0,103500000.0,5.0,2.0,0.0,0.0
27,2018,53500000.0,4.0,10000000.0,1.0,5.0,0.0,0.0
27,2019,7500000.0,3.0,126000000.0,4.0,3.0,0.0,0.0
27,2020,-3000000.0,1.0,77000000.0,3.0,1.0,0.0,0.0
27,2021,0.0,0.0,57500000.0,2.0,0.0,0.0,0.0
29,2009,0.0,0.0,23300000.0,3.0,2.0,1.0,0.5
29,2010,-800000.0,2.0,1700000.0,2.0,3.0,3.0,1.0
29,2011,0.0,0.0,7200000.0,2.0,5.0,3.0,0.6
29,2012,14400000.0,1.0,21650000.0,5.0,3.0,3.0,1.0
29,2013,27600000.0,1.0,28300000.0,4.0,3.0,2.0,0.6666666666666666
29,2014,-3100000.0,1.0,40160000.0,2.0,1.0,0.0,0.0
29,2015,0.0,0.0,48900000.0,7.0,1.0,0.0,0.0
29,2016,29600000.0,3.0,86000000.0,7.0,3.0,0.0,0.0
29,2017,-7045000.0,6.0,203200000.0,9.0,7.0,0.0,0.0
29,2018,7100000.0,3.0,89650000.0,3.0,3.0,0.0,0.0
29,2019,21800000.0,5.0,118500000.0,6.0,5.0,0.0,0.0
29,2020,-5570000.0,2.0,74870000.0,4.0,2.0,0.0,0.0
29,2021,-23000000.0,2.0,2000000.0,1.0,2.0,0.0,0.0
31,2009,0.0,0.0,43500000.0,3.0,5.0,5.0,1.0
31,2010,6950000.0,2.0,97730000.0,8.0,7.0,7.0,1.0
31,2011,-200000.0,2.0,65325000.0,6.0,6.0,3.0,0.5
31,2012,5800000.0,1.0,65600000.0,6.0,3.0,1.0,0.3333333333333333
31,2013,10300000.0,3.0,55900000.0,5.0,4.0,1.0,0.25
31,2014,51970000.0,5.0,149430000.0,8.0,7.0,3.0,0.42857142857142855
31,2015,-33300000.0,4.0,126500000.0,7.0,5.0,0.0,0.0
31,2016,28530000.0,8.0,79900000.0,4.0,8.0,1.0,0.125
31,2017,143500000.0,5.0,173878000.0,5.0,5.0,1.0,0.2
31,2018,18120000.0,3.0,182200000.0,4.0,3.0,0.0,0.0
31,2019,-4700000.0,3.0,10400000.0,2.0,3.0,0.0,0.0
31,2020,1900000.0,2.0,81550000.0,4.0,2.0,0.0,0.0
31,2021,-8500000.0,3.0,40000000.0,1.0,3.0,0.0,0.0
33,2009,0.0,0.0,8400000.0,8.0,1.0,1.0,1.0
33,2010,0.0,3.0,36000000.0,8.0,4.0,3.0,0.75
33,2011,13700000.0,3.0,6800000.0,3.0,4.0,1.0,0.25
33,2012,700000.0,4.0,4000000.0,1.0,5.0,1.0,0.2
33,2013,-5500000.0,2.0,25050000.0,5.0,4.0,1.0,0.25
33,2014,3100000.0,3.0,4400000.0,2.0,3.0,0.0,0.0
33,2015,34150000.0,5.0,36100000.0,6.0,5.0,1.0,0.2
33,2016,-17150000.0,7.0,42800000.0,6.0,7.0,0.0,0.0
33,2017,900000.0,2.0,48500000.0,6.0,2.0,0.0,0.0
33,2018,9450000.0,4.0,62200000.0,7.0,6.0,1.0,0.16666666666666666
33,2019,-6100000.0,3.0,27500000.0,3.0,3.0,0.0,0.0
33,2020,-550000.0,1.0,0.0,0.0,1.0,0.0,0.0
38,2012,0.0,0.0,2550000.0,8.0,0.0,0.0,0.0
38,2018,-2200000.0,2.0,5150000.0,4.0,2.0,1.0,0.5
38,2019,4900000.0,3.0,9550000.0,2.0,3.0,0.0,0.0
39,2009,0.0,0.0,500000.0,4.0,2.0,2.0,1.0
39,2010,-180000.0,1.0,2700000.0,3.0,2.0,2.0,1.0
39,2011,3000000.0,1.0,10700000.0,10.0,2.0,0.0,0.0
39,2012,700000.0,1.0,4180000.0,4.0,3.0,0.0,0.0
39,2013,8900000.0,3.0,14200000.0,8.0,5.0,0.0,0.0
39,2014,5500000.0,2.0,7150000.0,4.0,2.0,0.0,0.0
39,2015,27650000.0,6.0,13250000.0,7.0,7.0,0.0,0.0
39,2016,20000000.0,5.0,28710000.0,9.0,5.0,0.0,0.0
39,2017,0.0,6.0,16550000.0,5.0,6.0,0.0,0.0
39,2018,16250000.0,7.0,27000000.0,5.0,7.0,0.0,0.0
39,2019,11200000.0,2.0,28200000.0,5.0,2.0,0.0,0.0
39,2020,-15000000.0,1.0,2000000.0,1.0,1.0,0.0,0.0
39,2021,-4200000.0,2.0,6000000.0,2.0,2.0,0.0,0.0
40,2009,3600000.0,1.0,28500000.0,4.0,3.0,3.0,1.0
40,2010,0.0,0.0,9500000.0,3.0,1.0,0.0,0.0
40,2011,0.0,0.0,4000000.0,2.0,3.0,3.0,1.0
40,2012,-12500000.0,2.0,2800000.0,1.0,4.0,1.0,0.25
40,2013,1200000.0,1.0,3500000.0,1.0,3.0,1.0,0.3333333333333333
40,2014,3125000.0,2.0,7700000.0,5.0,2.0,0.0,0.0
40,2015,15500000.0,3.0,11000000.0,4.0,4.0,0.0,0.0
40,2016,-600000.0,1.0,11850000.0,5.0,2.0,1.0,0.5
40,2017,-13500000.0,9.0,32600000.0,8.0,9.0,0.0,0.0
40,2018,10000000.0,3.0,20000000.0,5.0,3.0,0.0,0.0
40,2019,-52550000.0,6.0,17000000.0,3.0,6.0,0.0,0.0
40,2020,-11500000.0,4.0,0.0,0.0,4.0,0.0,0.0
40,2021,-3140000.0,2.0,8800000.0,4.0,2.0,0.0,0.0
41,2009,5800000.0,2.0,30450000.0,6.0,2.0,2.0,1.0
41,2010,4000000.0,1.0,15200000.0,3.0,2.0,2.0,1.0
41,2011,8950000.0,2.0,13400000.0,6.0,6.0,4.0,0.6666666666666666
41,2012,7900000.0,2.0,27000000.0,5.0,2.0,1.0,0.5
41,2013,-78550000.0,3.0,2000000.0,2.0,3.0,0.0,0.0
41,2014,-14400000.0,5.0,33000000.0,10.0,7.0,1.0,0.14285714285714285
41,2015,-10725000.0,5.0,20650000.0,8.0,5.0,0.0,0.0
41,2016,-10950000.0,3.0,43450000.0,9.0,3.0,0.0,0.0
41,2017,3500000.0,1.0,19000000.0,4.0,1.0,0.0,0.0
42,2009,0.0,0.0,550000.0,1.0,2.0,2.0,1.0
42,2010,0.0,0.0,1000000.0,1.0,1.0,1.0,1.0
42,2011,0.0,0.0,4200000.0,5.0,0.0,0.0,0.0
42,2012,-25000.0,1.0,9150000.0,7.0,3.0,0.0,0.0
42,2013,-1300000.0,1.0,10050000.0,4.0,3.0,0.0,0.0
42,2014,-750000.0,3.0,10800000.0,3.0,5.0,0.0,0.0
42,2015,-2000000.0,3.0,17800000.0,8.0,3.0,0.0,0.0
42,2017,-1750000.0,1.0,18500000.0,4.0,1.0,0.0,0.0
42,2018,3200000.0,4.0,14400000.0,4.0,5.0,2.0,0.4
44,2009,-350000.0,1.0,3160000.0,3.0,2.0,2.0,1.0
44,2011,350000.0,1.0,1400000.0,3.0,3.0,2.0,0.6666666666666666
44,2013,0.0,0.0,1000000.0,1.0,0.0,0.0,0.0
44,2014,10850000.0,3.0,14500000.0,9.0,3.0,2.0,0.6666666666666666
44,2015,-2055000.0,3.0,7300000.0,3.0,3.0,1.0,0.3333333333333333
44,2016,2900000.0,2.0,6700000.0,2.0,4.0,0.0,0.0
44,2017,3700000.0,2.0,13500000.0,3.0,2.0,0.0,0.0
44,2018,12000000.0,2.0,14500000.0,3.0,2.0,0.0,0.0
44,2019,11645000.0,2.0,106700000.0,7.0,2.0,0.0,0.0
44,2020,-2100000.0,4.0,26000000.0,3.0,4.0,0.0,0.0
44,2021,-4000000.0,3.0,25600000.0,6.0,3.0,0.0,0.0
46,2009,74225000.0,6.0,97200000.0,7.0,9.0,8.0,0.8888888888888888
46,2010,51655000.0,8.0,36135000.0,5.0,9.0,7.0,0.7777777777777778
46,2011,12850000.0,3.0,34400000.0,7.0,5.0,2.0,0.4
46,2012,7551000.0,6.0,71300000.0,10.0,9.0,2.0,0.2222222222222222
46,2013,-7050000.0,6.0,57890000.0,10.0,7.0,2.0,0.2857142857142857
46,2014,5250000.0,4.0,11150000.0,4.0,4.0,1.0,0.25
46,2015,36270000.0,13.0,89600000.0,7.0,15.0,2.0,0.13333333333333333
46,2016,-1100000.0,4.0,157850000.0,11.0,4.0,1.0,0.25
46,2017,30240000.0,13.0,137100000.0,6.0,13.0,3.0,0.23076923076923078
46,2018,3850000.0,15.0,80600000.0,5.0,15.0,7.0,0.4666666666666667
46,2019,3790000.0,8.0,177300000.0,9.0,8.0,2.0,0.25
46,2020,25425000.0,8.0,120500000.0,6.0,8.0,4.0,0.5
46,2021,-6450000.0,5.0,31000000.0,3.0,5.0,1.0,0.2
60,2009,0.0,0.0,3150000.0,4.0,2.0,2.0,1.0
60,2010,0.0,1.0,1450000.0,3.0,2.0,1.0,0.5
60,2011,12575000.0,3.0,3000000.0,3.0,4.0,1.0,0.25
60,2012,0.0,0.0,1500000.0,3.0,1.0,0.0,0.0
60,2013,1775000.0,3.0,6230000.0,5.0,5.0,1.0,0.2
60,2014,-15200000.0,3.0,14150000.0,8.0,4.0,0.0,0.0
60,2016,-2550000.0,3.0,16780000.0,8.0,3.0,0.0,0.0
60,2017,5400000.0,5.0,18150000.0,7.0,5.0,1.0,0.2
60,2018,-26650000.0,5.0,17800000.0,6.0,6.0,1.0,0.16666666666666666
60,2019,-1450000.0,5.0,17500000.0,5.0,5.0,3.0,0.6
60,2020,-250000.0,7.0,13700000.0,2.0,7.0,0.0,0.0
60,2021,-1950000.0,3.0,5000000.0,1.0,3.0,0.0,0.0
65,2012,0.0,0.0,3300000.0,6.0,3.0,2.0,0.6666666666666666
65,2021,0.0,1.0,1300000.0,3.0,1.0,1.0,1.0
79,2009,0.0,0.0,15600000.0,4.0,3.0,3.0,1.0
79,2010,1875000.0,2.0,13100000.0,7.0,5.0,4.0,0.8
79,2011,-11450000.0,3.0,10800000.0,4.0,4.0,1.0,0.25
79,2012,900000.0,1.0,1500000.0,1.0,4.0,2.0,0.5
79,2013,-675000.0,4.0,6700000.0,4.0,6.0,2.0,0.3333333333333333
79,2014,-7750000.0,2.0,10550000.0,4.0,2.0,0.0,0.0
79,2015,-84600000.0,9.0,13420000.0,7.0,9.0,1.0,0.1111111111111111
79,2017,1450000.0,4.0,30700000.0,10.0,4.0,1.0,0.25
79,2018,10850000.0,4.0,48760000.0,7.0,4.0,2.0,0.5
79,2020,5700000.0,2.0,14200000.0,4.0,2.0,0.0,0.0
79,2021,-3450000.0,3.0,15250000.0,5.0,3.0,0.0,0.0
80,2009,225000.0,1.0,1600000.0,3.0,1.0,1.0,1.0
80,2021,-2150000.0,1.0,0.0,0.0,1.0,0.0,0.0
82,2009,0.0,0.0,27300000.0,5.0,3.0,3.0,1.0
82,2010,44025000.0,6.0,54350000.0,10.0,10.0,8.0,0.8
82,2011,450000.0,1.0,48100000.0,13.0,3.0,2.0,0.6666666666666666
82,2012,6150000.0,2.0,27100000.0,7.0,3.0,1.0,0.3333333333333333
82,2013,-4600000.0,8.0,50600000.0,6.0,10.0,1.0,0.1
82,2014,-2300000.0,5.0,38250000.0,5.0,6.0,0.0,0.0
82,2015,-350000.0,6.0,68100000.0,7.0,6.0,0.0,0.0
82,2016,28350000.0,6.0,76550000.0,10.0,7.0,0.0,0.0
82,2017,23800000.0,4.0,63250000.0,10.0,5.0,0.0,0.0
82,2018,400000.0,2.0,40000000.0,6.0,2.0,0.0,0.0
82,2019,-58500000.0,5.0,37800000.0,5.0,5.0,0.0,0.0
82,2020,-8700000.0,2.0,20000000.0,3.0,2.0,0.0,0.0
82,2021,-400000.0,2.0,52500000.0,6.0,2.0,0.0,0.0
86,2009,25700000.0,1.0,11300000.0,4.0,2.0,2.0,1.0
86,2010,14200000.0,1.0,16240000.0,5.0,4.0,3.0,0.75
86,2011,4450000.0,4.0,7700000.0,6.0,8.0,4.0,0.5
86,2012,5500000.0,1.0,13780000.0,6.0,4.0,1.0,0.25
86,2013,575000.0,5.0,9750000.0,4.0,5.0,0.0,0.0
86,2014,225000.0,4.0,6200000.0,4.0,4.0,0.0,0.0
86,2015,10900000.0,5.0,12380000.0,6.0,5.0,0.0,0.0
86,2016,5175000.0,7.0,23700000.0,7.0,8.0,0.0,0.0
86,2017,-63025000.0,4.0,17800000.0,5.0,4.0,0.0,0.0
86,2018,7700000.0,7.0,25800000.0,8.0,7.0,0.0,0.0
86,2019,0.0,0.0,10000000.0,2.0,0.0,0.0,0.0
86,2020,-5300000.0,1.0,11000000.0,2.0,1.0,0.0,0.0
89,2019,-10550000.0,2.0,9150000.0,5.0,2.0,0.0,0.0
89,2020,1420000.0,3.0,1500000.0,1.0,3.0,2.0,0.6666666666666666
89,2021,-2600000.0,5.0,13900000.0,8.0,5.0,1.0,0.2
105,2015,0.0,0.0,1000000.0,2.0,0.0,0.0,0.0
105,2016,800000.0,3.0,3700000.0,4.0,4.0,2.0,0.5
127,2014,0.0,0.0,1550000.0,5.0,0.0,0.0,0.0
127,2019,-700000.0,4.0,750000.0,3.0,4.0,1.0,0.25
130,2009,9589000.0,4.0,26221000.0,8.0,10.0,8.0,0.8
130,2010,14400000.0,4.0,26000000.0,9.0,7.0,4.0,0.5714285714285714
130,2011,20350000.0,7.0,9410000.0,8.0,11.0,4.0,0.36363636363636365
130,2012,12075000.0,4.0,28200000.0,13.0,6.0,1.0,0.16666666666666666
130,2013,24910000.0,13.0,13592000.0,20.0,14.0,2.0,0.14285714285714285
130,2014,4300000.0,9.0,17240000.0,11.0,13.0,0.0,0.0
130,2018,-1220000.0,1.0,17401000.0,9.0,2.0,2.0,1.0
130,2019,10450000.0,7.0,20709000.0,12.0,8.0,2.0,0.25
130,2020,3100000.0,2.0,99830000.0,13.0,2.0,0.0,0.0
131,2009,0.0,0.0,113500000.0,4.0,2.0,2.0,1.0
131,2010,14650000.0,1.0,72500000.0,4.0,2.0,1.0,0.5
131,2011,36700000.0,4.0,60000000.0,2.0,5.0,2.0,0.4
131,2012,0.0,0.0,33000000.0,2.0,0.0,0.0,0.0
131,2013,200000.0,2.0,101000000.0,2.0,3.0,0.0,0.0
131,2014,67000000.0,4.0,166720000.0,7.0,4.0,0.0,0.0
131,2015,10000000.0,3.0,51000000.0,2.0,3.0,1.0,0.3333333333333333
131,2016,25350000.0,4.0,124750000.0,6.0,4.0,0.0,0.0
131,2017,118500000.0,2.0,375100000.0,7.0,3.0,0.0,0.0
131,2018,16800000.0,8.0,138900000.0,6.0,8.0,0.0,0.0
131,2019,43000000.0,8.0,301000000.0,8.0,8.0,0.0,0.0
131,2020,12300000.0,7.0,112000000.0,3.0,7.0,0.0,0.0
131,2021,-12500000.0,4.0,14000000.0,1.0,4.0,0.0,0.0
132,2010,0.0,0.0,0.0,0.0,1.0,1.0,1.0
132,2011,0.0,0.0,0.0,0.0,1.0,1.0,1.0
132,2012,-850000.0,1.0,0.0,0.0,4.0,1.0,0.25
132,2013,-2850000.0,2.0,0.0,0.0,2.0,0.0,0.0
132,2017,-2650000.0,1.0,300000.0,3.0,1.0,1.0,1.0
132,2018,-1000000.0,2.0,0.0,0.0,2.0,0.0,0.0
133,2014,0.0,0.0,50000.0,1.0,1.0,1.0,1.0
133,2015,0.0,1.0,75000.0,1.0,2.0,0.0,0.0
142,2009,4400000.0,1.0,11500000.0,3.0,3.0,3.0,1.0
142,2010,0.0,0.0,3850000.0,3.0,1.0,0.0,0.0
142,2011,-5500000.0,1.0,10900000.0,3.0,3.0,2.0,0.6666666666666666
142,2012,0.0,0.0,1800000.0,3.0,2.0,0.0,0.0
148,2009,3700000.0,3.0,40300000.0,6.0,6.0,6.0,1.0
148,2010,-2800000.0,1.0,25900000.0,4.0,1.0,1.0,1.0
148,2011,-1000000.0,1.0,6750000.0,2.0,7.0,5.0,0.7142857142857143
148,2012,27380000.0,4.0,73250000.0,8.0,8.0,4.0,0.5
148,2013,110165000.0,5.0,122530000.0,7.0,7.0,3.0,0.42857142857142855
148,2014,27900000.0,7.0,48480000.0,7.0,8.0,3.0,0.375
148,2015,56280000.0,10.0,71000000.0,5.0,11.0,1.0,0.09090909090909091
148,2016,23300000.0,4.0,82400000.0,4.0,5.0,0.0,0.0
148,2017,67900000.0,5.0,123500000.0,5.0,5.0,0.0,0.0
148,2018,4350000.0,1.0,0.0,0.0,1.0,0.0,0.0
148,2019,6000000.0,3.0,128000000.0,4.0,4.0,0.0,0.0
148,2020,-4700000.0,1.0,107500000.0,5.0,1.0,0.0,0.0
148,2021,-4300000.0,4.0,66900000.0,3.0,4.0,0.0,0.0
150,2011,4450000.0,1.0,1635000.0,2.0,1.0,1.0,1.0
150,2012,0.0,0.0,2150000.0,3.0,0.0,0.0,0.0
150,2013,-7500000.0,1.0,5600000.0,5.0,3.0,1.0,0.3333333333333333
150,2015,300000.0,2.0,8850000.0,7.0,2.0,0.0,0.0
150,2016,5700000.0,1.0,20900000.0,7.0,1.0,0.0,0.0
150,2017,-2230000.0,7.0,38500000.0,8.0,7.0,2.0,0.2857142857142857
150,2018,-5450000.0,4.0,41500000.0,5.0,4.0,0.0,0.0
150,2019,25300000.0,6.0,92750000.0,7.0,6.0,0.0,0.0
150,2020,7600000.0,4.0,0.0,0.0,4.0,0.0,0.0
150,2021,-11000000.0,1.0,3500000.0,1.0,1.0,0.0,0.0
162,2009,0.0,0.0,8500000.0,3.0,4.0,4.0,1.0
162,2010,6950000.0,3.0,8800000.0,3.0,6.0,5.0,0.8333333333333334
162,2013,0.0,0.0,160700000.0,10.0,2.0,2.0,1.0
162,2014,60520000.0,3.0,39750000.0,4.0,3.0,1.0,0.3333333333333333
162,2015,35500000.0,8.0,99060000.0,13.0,8.0,2.0,0.25
162,2016,5950000.0,5.0,50500000.0,5.0,5.0,1.0,0.2
